start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45427.390173611115,Last0430,First0430,CID0430,PERSON_0430,First0430,Last0430,Grade 4,Mentor,No preference,"termbtk/termajf,effortframe/termduz,plansignal/changeapproach","termcsi termbkc,termalt termctu,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,"termcjl termaly termbsp termbev termbfg effortapproach termbrx termcno termayj termdvx detailthread termbyz termadj impactdialog. termbec termbut leadermatch termbpx practicerecord contextfield termdxu termcjl termbdc termaqc effortpoint termbev termbyz termdsx termbfx termamd termcue leaderprocess termagm. contextfield termdps, termbec optionpath termbsh termazk termanz termdlx.",termdhd.,,,,,,,,,,Group 06,Unit 02,2024
45427.395590277774,Last0431,First0431,CID0431,PERSON_0431,First0431,Last0431,Grade 7,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termanz optionmodel,termdzz termajf / skillmodel","termdxn termcyx,termdxn termdxu termbhr contextgroup,termbhy termark practicepoint",Introvert,Extrovert,Structured / Process-driven / Logical,termbui mentorprocess termdvx termcjs termdxu careerprofile termbev changeshare termark practicepoint. termbec changeshare designrecord termaly reasonapproach termbev termcnf termaiz termdpk reviewsignal termbzm termdxu reasonapproach. termbui mentorprocess termdvx termdco termdxu termdeh termbii termbev termcjs termcmr effortapproach termdzc termbrc contextfield termaqc reportguide termcrj.,reasonchoice/effortapproach,Group 06,Unit 06,2024
45427.395960648151,Last0426,First0426,CID0426,PERSON_0426,First0426,Last0426,Grade 7,Mentor,No,"termbog/impactnetwork termdhg,termbtk/termajf,practicewindow termcyx/termaud growthmatch","termdks & learnsummary,termcsi termbkc,termbhr termaxs/termaoo careerdialog","termdpc termdvx termagr termark termccm termavi,termclr contextshare,termcay effortapproach termadj effortpath futuredialog termccv",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,"termcpx optionmodel, termaew, termcbt",termajv termcfp,,,,,,,,,,Group 02,Unit 04,2024
45427.392256944448,Last0432,First0432,CID0432,PERSON_0432,First0432,Last0432,Grade 5,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termdks & learnsummary,termanz optionmodel,termdge futureprofile","termdpc termdvx termagr termark termccm termavi,termarp optionmodel termbrc,termdco termcyx",2 mentees,Extrovert,No preference,Creative / Explorer / Experimenter,"termbec futureview optionpath termdvx termagr effortapproach termbrx termdvx termbvu termdmk termdpc termdvx termdco termbzu termcnb termbqz termcto termbkw termeaa, termbpw, termbev termcjs focustopic. termbec termadw termarv termaly effortapproach termdab termdwo termdvx termake termapd termdvx focuschoice termake termckq termbev termbyr termdxp termdvf effortapproach termebr. termdvf termark termccm studygroup-termeaa, contextfield termbgs termdvx termdnc termarv termbec learnguide termdvx termeaa termduv termbko contextfield termdtf termdxu termcgq contextfield efforttrack termdmk.",termcpr termczj resultprofile designfield,,,,,,,,,,Group 01,Unit 04,2024
45427.38726851852,Last0433,First0433,CID0433,PERSON_0433,First0433,Last0433,Grade 1,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termczn termeas / reviewguide termaqk,effortframe / termduz","termcsi termbkc,termalt termctu,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termdxn termcyx,termbhy termark practicepoint",Introvert,Extrovert,Creative / Explorer / Experimenter,termbed effortapproach termbhr contextgroup effortsignal termalg termbmg termdeh insightbridge. termcjc optionpath termdvx termbar termahh termaqc termara termaqo termbas termaxw termbut termawq termcpu termaqo termagm termdvf supportguide termdvx goalapproach reviewshare termaeq.,termcfz futureview optionpath termdvx termagr termbet termdvx effortapproach termbrx contextfield termaqc termcch futuredialog termaqo termcig termaqo termake futurefield termdhp. termckn termavq termbqz termdsx termbdi effortapproach termciy termbwz termbrc,Group 02,Unit 03,2024
45427.395925925928,Last0042,First0042,CID0042,PERSON_0042,First0042,Last0042,Grade 8,Mentee,,,,,,,,,,,Above,"practicewindow termcyx / termaud growthmatch,effortframe / termduz,termako / termcqa","termalt termctu,termanz optionmodel,termdzz termajf / skillmodel","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,careerprofile revieweffort termaqo termdxu futuredialog termalg methodeffort termchm termaqo termaqc termccm termcsi. termagr termdpy termdvx termdwn planpath termczf termbhr teamrecord,,Group 01,Unit 09,2024
45427.391701388886,Last0434,First0434,CID0434,PERSON_0434,First0434,Last0434,Grade 6,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,termako / termcqa","termalt termctu,termanz optionmodel,termdzz termajf / skillmodel","termarp effortapproach optionmodel termbrc,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,futureview optionpath termdvx planview termbgi termadj contextfield termaqc termajf termbrc termbqz termbec termbeo termbut termbev termbga studychoice termdvx termamy termaqc methodapproach.,,Group 03,Unit 04,2024
45427.382754629631,Last0435,First0435,CID0435,PERSON_0435,First0435,Last0435,Grade 2,Mentor,No,"termbtk/termajf,effortframe/termduz,plansignal/changeapproach","termalt termctu,termdzz termajf/skillmodel,termdge futureprofile","termdco termcyx,termdco termbhr contextgroup,termbhy termark practicepoint",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,"termbec futureview termdmn termaqc termcfj termdvx termagr effortapproach termbrx termakr termbec termbut effortpoint termaqo termchk termbla contextfield termbqe termdsx termdjz termagm futurepoint termaxn termaqo termcww termbev termdvf termcpo termdvf futurepoint insightbridge. termbja termdki insightbridge, termbec termbut termapx termdpc termdvx termamy effortapproach learnoutcome growthrecord termdzd termcfp valuepoint termcuf supportinsight termarl. termdki insightbridge termbut reviewprocess termagm termdvx designprocess growthwindow termdwm studychoice termbgi, designprocess effortsystem termcyu contextfield termbgi termbev termdxu termbrb termbev termchw termagm termaqc termcfj termdvx termcmo effortapproach careerprofile termaqo termcko termaxw termafg termblo termdvx practicepoint leaderprocess termagm. termbec termadw termbqz termbja termdxu termawf termbec termbgc termcto termeaa, termdnc termbev termazt termalg termdmk termdvx termcto termamg termdqf termcqj termbrb termafg.","termdvf effortapproach termdpd termdlp termdsi contextfield termaqc termcfx termbev effortapproach termadl, termbec logicmodel impactsystem contextfield termaqc termazn termbec reviewfield contextfield termcon. termbec termbut termbgq effortapproach reviewroute contextfield termcqu termcdj termdvx termbrg effortapproach termadl learnbridge termbio termbla termchd termcff. termcpr leadersummary termcez termcjl termdsx termafi termcyv termagm, termbec designprocess effortsystem termcyu contextfield termbgi termbev termdxu methodnetwork termdvx termdfl termdvx termamg termcxb. termbec termahq leaderprocess valuenetwork termbev termafv termdca termanz termbqz termbec termdmn termbze termakr termdfg, termbfx termdef termchh termdvx termaqc termcam termdcl termbev learngroup termcfp termdef changeguide termcfx termdvx termdpa termaqc termbzk termdan termcdo.",,,,,,,,,,Group 05,Unit 11,2024
45427.394456018519,Last0436,First0436,CID0436,PERSON_0436,First0436,Last0436,Grade 3,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,plansignal / changeapproach","termdks & learnsummary,termcsi termbkc,termalt termctu","termclr termdxu contextshare,termdwn termcqc methodeffort futurefield termdhp,termdxn termdxu termbhr contextgroup",Introvert,Introvert,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termbfy termbkn termcnb, termdoa termdxn termdzc termdqm. termbec futureview termbot optionpath termdvx termdpa termcez methodeffort termczw termbec termbut termcxn. studybridge termbev termcsi termbkc termaly termbot planfield termdvx termagm, termdiz termbec futureview optionpath termdvx termaul termdpc termbec termbgc termdaw termdki contextfield termdxu termazn termcjl.","termcdj leaderprocess termddb careermatch, termbec termbut termcfp leadermatch practicerecord termaxw termbot termazn contextfield careermatch. termdiz termbec futureview optionpath termdvx insightpoint reviewshare teamsystem termcfj termdvx termdwn termadj termcqc termddb termdqp termbev planview termbhr teamrecord studychoice termaqc termdqp resultapproach.",Group 06,Unit 07,2024
45427.402418981481,Last0437,First0437,CID0437,PERSON_0437,First0437,Last0437,Grade 8,Mentor,Yes,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termdks & learnsummary,termanz optionmodel,termdzz termajf/skillmodel","termarp optionmodel termbrc,termdco termcyx,termdco termbhr contextgroup",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbec termbut termbdq methodgroup planpath termaqc teamsystem termaqo termdmk termcyv termddb, termbqp termauq termbev termdat.  termbrg effortapproach termbrx termdvx termdmk termaly termark termcfj leaderprocess termagm termdvx termdiy termbas termaxw reportrecord termcag practicenetwork termdxu termbhr termdoa termbot termawc termcqj termapk termaxi studychoice termcyv termddb.  termbrg effortapproach termbrx termaly termbot termark termcfj termdvx termdco termcyx, methodmatch contextshare, termbev termdwn termalg termdmk termbec effortgroup termdzd termdag termbut termaqc termcfj termdvx termbzm termalg.",,,,,,,,,,,Group 03,Unit 04,2024
45427.385659722226,Last0017,First0017,CID0017,PERSON_0017,First0017,Last0017,Grade 7,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,reviewmatch optionmodel/termbwl","termdks & learnsummary,termalt termctu,termdge futureprofile","termclr contextshare,termdco termcyx,termcay termdta-termahf termcyv termddb",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termdvf effortapproach termcnt termbrx, termbev termdxu 20+ effortpoint termaqo termbla termalg termddb - termbec termadw reviewshare termcxp growthwindow termagm termaqc termcfj termdvx termdch termdxu termdea termbev termbla termdvx termcto termavq termcjs contextfield termcqj termbhr.  termbec termbut termcgv termcfa termcbn termabn termaqc termbwl, termbev termbgc termcto termavq detailthread termaqc termbhr termdjy termbev termbiq termcqj termckl termdvx termczh termcwm.  contextfield termdps, termbui effortapproach termdab practicepoint leaderprocess termbit&termbec, termbev termalg termdxu termccy insightpath, termbgc termckd effortapproach termczh termdql termbev termdch termabm termdvx termcto termavq contextfield termcqj termdeh termbbi.",reasonchoice/effortapproach,,,,,,,,,,Group 03,Unit 01,2024
45427.402013888888,Last0438,First0438,CID0438,PERSON_0438,First0438,Last0438,Grade 7,Mentor,Yes,"termbtk/termajf,reviewmatch optionmodel/termbwl,methodfield termagc","resultroute termdvr,termdge futureprofile,learnapproach","termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx,termcay termdta-termahf termcyv termddb",1 mentee,Introvert,Extrovert,Structured / Process-driven / Logical,termaio termaqo termcfx termdsx effortapproach termbpn termdql termdvx termckd termbev termcwm termdvx termaat studychoice.  termcjc optionpath termdvx termawz termbgi termdox termdvx termdmk termdvf effortapproach termbbd termbyn termbev methodanalysis methodinsight termbqz termcxp termdyc termacu.  reviewshare termcxp termagr termark termcfj leaderprocess termagm termdvx termdwn termcqc termaqc termcwa termaqo termdmk termbev termbec termcdb termdvx insightpoint termbqz termdvx valueprofile termdpc termbec effortroute termcns careerdialog contextfield termaqc termcrj.,,,,,,,,,,,Group 06,Unit 11,2024
45427.405300925922,Last0439,First0439,CID0439,PERSON_0439,First0439,Last0439,Grade 4,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,resultroute termdvr,termdge futureprofile","termclr termdxu contextshare,termdwn termcqc methodeffort futurefield termdhp,termarp effortapproach optionmodel termbrc",Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx planview methodeffort termcwm, mentoranalysis termcsf termaqo termdxu valuetopic termcir, termbzm termanz planpath methodeffort termcze termbev changeshare termaxn termdvx practicechoice termdvx termaqc termbmj termdxi.",termals termcqf termbec futureview optionpath termdvx termazt termalg effortapproach termbrx termbqz termbeo valuematch studychoice detailbridge optionmodel.,Group 01,Unit 03,2024
45427.405185185184,Last0440,First0440,CID0440,PERSON_0440,First0440,Last0440,Grade 1,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termbtk / termajf,effortframe / termduz","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup,termcay termdta-termahf termcyv termddb",Introvert,No preference,Structured / Process-driven / Logical,"termdvf effortapproach termayz termbgg termdjm contextfield termblj, termbec termbmq teamsystem termdvx termbcx termdxu termalt logicthread termbev methodmatch effortapproach goalchoice termbwv termaqo termdxu termcrp. reviewshare teamsystem termaly termbrm leaderprocess termagm termdvf termbyz logicbridge planprocess focuspoint, termabc effortshare, termbev termdrg termdxu logicgroup, termbnx termagm termdvx detailthread insightbridge impactdialog. termbec termccm termdvx termbra termars termbev termdmm termaqc termciv leaderprocess termadj termdks contextfield termblj termduv valuemodel contextfield termdxu termcrp. contextfield termaqc termcrj, termbec termcdi termdvx termbmx termdxu skilleffort termdvx practicepoint leaderprocess termdqw contextfield termblj termbev termbrx termdmk studychoice termbls teamrecord, impactprocess termdvx effortapproach termadj termcie termblj termchk.",reasonchoice/effortapproach,Group 03,Unit 03,2024
45427.415729166663,Last0441,First0441,CID0441,PERSON_0441,First0441,Last0441,Grade 1,Mentee,,,,,,,,,,,No preference,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termdks & learnsummary,termcsi termbkc,termalt termctu","termcfe termdxu termalt termcnb,termdxn termcyx,termcay termdta-termahf termcyv termddb",Extrovert,Extrovert,Structured / Process-driven / Logical,termbec learnguide termdvx termdwn termadj termcqc termddb termdvf termdta termdvf termccm. termbec termaaa termdzc termdvx termaqc termaef termcig termanb,,Group 01,Unit 09,2024
45427.414074074077,Last0185,First0185,CID0185,PERSON_0185,First0185,Last0185,Grade 6,Mentor,No preference,"termanh/termcnn,practicewindow termcyx/termaud growthmatch,plansignal/changeapproach","termalt termctu,termbhr termaxs/termaoo careerdialog,learnapproach","termarp optionmodel termbrc,termcfe termdxu termalt termcnb,termdco termcyx",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,termbec termbut termamd termagg termaqo termbev termbiy termbnn contextfield termbqp termauq termbev termdat teamsystem (termbqp termdvf termbrx termbev termahp).  termbec changeshare effortapproach reviewroute termaqo practiceeffort termbev termaju contextfield termbfz termdxu termdea termbev termcwa termalg termdmk termdoa termdfn planpath termbkw termdvf termdta.  termbui mentorprocess termdvx termdfl termdvx growthwindow changesummary termbev termcjs supportinsight termbev valuepoint.,termcpr.  termbui insightprofile termbiq termdvx termcth termbev termbsh termcig termbqe termciv termcqf.,,,,,,,,,,Group 02,Unit 12,2024
