start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45036.65138888889,Last0027,First0027,CID0027,PERSON_0027,First0027,Last0027,Grade 6,Mentee,,,,,,,,,,,Above,"termczn termeas / reviewguide termaqk,effortframe / termduz,termako / termcqa","termdks & learnsummary,termdzz termajf / skillmodel,learnapproach","termdpc termdvx termagr termark termccm termavi,termarp effortapproach optionmodel termbrc,termdxn termcyx",Extrovert,No preference,Structured / Process-driven / Logical,"termbec termaaa termdzc (termeae termbep termdxu termaph termabe!) termdvx termddb termbev termdmn termaqc focusthread termaqo termcsi, termcuf termbyz termbgc termagr termdiz termbil termbqz termajp growthprocess termdvx changeshare termdna termafw revieweffort termdna careerapproach/termbks. termbui studychoice effortapproach termeaq termdvx termbrg effortapproach learnoutcome termavi, termbev termdoa termbec termbut termdsr termbev termapx effortapproach reviewroute, termbec reviewsignal termbut futurepoint practicewindow termdrs/termbqr/termcyx studychoice effortapproach termbnt termdvx termbnt termacl termalg termczh termbsv. termbui termccy termcuf termdwq termdwm contextfield effortapproach contextwindow methodrecord termclp termbev changeshare termdxu termdjd termbev termasv termafg contextwindow methodrecord. termcjc optionpath termdvx termbzm termdzc termanz termcuf termaaa termbgp termaqo termaal termcig termdgw. termaum termbpc termddb termdvx termagr termdss termcmg contextfield futurepoint termajn (termdkd, termbnq, termbcp, termebf) leaderprocess effortapproach termcch termaef contextfield mentorapproach, termcuf reasonshare termaly termbiy effortapproach reviewroute termaqo termazn termdvx reviewfield. termbec futureview optionpath termdvx termagr effortapproach termagg termaqo termbqz termazn, termcuf reviewsignal termaul termcdn termdvx termaox.",termccm teamview termdiz futurepoint contextmodel termczl termbev reviewshare termaly termcyb. projectrecord termayj leaderprocess termaqc termcfj! :),Group 06,Unit 07,2023
45036.65694444445,Last0028,First0028,CID0028,PERSON_0028,First0028,Last0028,Grade 8,Mentor,No preference,"termbtk/termajf,termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch","termalt termctu,termdzz termajf/skillmodel,learnapproach","termdwn methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,"contextfield termdxu 18 termaph termbhr termcyv termddb termbec termbut termbdq planpath termaqc termdhy termbev projectinsight termaqo termbsj termaqo termanz.  termbec termadw contextfield termahu changesummary, termdvf termdta termdvf termbgb termdvx termcjs termbgi.  termbec termdpa termaqc termbrx/termahp termcns termdvf effortapproach termbav termciv supportnetwork.  contextmatch termdhf, termdfn planpath termaio methodeffort termbev termbfz termcwa termbgf termcfx termcgz learnoutcome.",,,,,,,,,,,Group 04,Unit 04,2023
45036.660416666666,Last0029,First0029,CID0029,PERSON_0029,First0029,Last0029,Grade 2,Mentor,Yes,"termbtk/termajf,termczn termeas/reviewguide termaqk,practicewindow termcyx/termaud growthmatch","termdks & learnsummary,termcsi termbkc,termdge futureprofile","termdpc termdvx termagr termark termccm termavi,termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,termbec termdmn termdvx termagr effortapproach termebb termbev termcto termdmk termdvx termcqj studytopic termayh,termbec skilloutcome termbnn contextfield futurepoint termair termdlr leaderprocess termddb planpath termaqc termean termaqo termbpy,,,,,,,,,,Group 04,Unit 09,2023
45036.65694444445,Last0030,First0030,CID0030,PERSON_0030,First0030,Last0030,Grade 7,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termanz optionmodel,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termarp optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,termamd contextfield logictopic termchk leaderprocess 40 effortpoint-termbmz termdxu termdmi termbrc termbev reviewmatch termdgm effortapproach termdun termbev effortapproach termaje futuredialog-termbec termbmz termahu changesummary.  termbec learnguide termdvx termdpa termanz reviewfield termdta termbev termdhr effortapproach termbto termbhr,termcpr,,,,,,,,,,Group 03,Unit 09,2023
45036.64097222222,Last0031,First0031,CID0031,PERSON_0031,First0031,Last0031,Grade 3,Mentor,No preference,"practicewindow termcyx/termaud growthmatch,effortframe/termduz,reviewmatch optionmodel/termbwl","termalt termctu,termdzz termajf/skillmodel,termbhr termaxs/termaoo careerdialog","termdwn methodeffort futurefield termdhp,termdco termcyx,termdco termbhr contextgroup",2 mentees,Introvert,No preference,Structured / Process-driven / Logical,termbui termdgn contextfield teamsystem termaqr termdvx growthwindow changesummary termbev termdvx termcto termbas termaxw termafg termdzc detailthread termcqj termciv termbna termddb,termcpr,,,,,,,,,,Group 05,Unit 07,2023
45036.67083333333,Last0032,First0032,CID0032,PERSON_0032,First0032,Last0032,Grade 1,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,effortframe / termduz,plansignal / changeapproach","termdks & learnsummary,termalt termctu,termbhr termaxs/termaoo careerdialog","termdpc termdvx termagr termark termccm termavi,termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb",Extrovert,No preference,Creative / Explorer / Experimenter,termbec learnguide termdvx termagr termdpy termdvx learnwindow termalg termavq termaxw termdsx skilloutcome termamd contextfield termdxu goalprofile. termdvx termcto termbmd termdxu termciv termaqo termeas termbev termdwn termdzc termaxn termdvx termdnx termbev termcto termdhj termaqc termbmj termdgw.,,Group 02,Unit 04,2023
45036.66944444445,Last0033,First0033,CID0033,PERSON_0033,First0033,Last0033,Grade 5,Mentor,Yes,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,plansignal/changeapproach","termanz optionmodel,termdzz termajf/skillmodel,termdge futureprofile","termarp optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,"termdxu termbkn termbrx termdsx effortapproach termead futurefield termbql termbqz termaqc methodapproach termciv termdvx termdwn effortapproach termbte termaly termdvx insightoutcome termaqc termbte. termbec futureview optionpath termdvx termdfl termdvx logicsignal termdxu termajf goalmodel termduv termbsh termdmk termamg termcqj termbhr termbrb termcyv termddb termduv futuresummary changeeffort termaqc termcgn termaqo projectinsight termbev termbla termbqz termdsx termamd termdxx termalg termagm termccj termdxu effortinsight effortpoint termcyv termddb. termbec futureview termbot optionpath termaqc termcfj termdvx termbzm termdmk termaxw termafg termcqc termdvx termdwz studychoice termaqc termakz termeaq termbec termaaa termbeo studychoice. termcmm, termbec termadw termbqz termaqc methodapproach practicerecord termafg termaqc termdqm termaxw logicmodel termaqc termcfj termdvx termdwn termbev termcjs termdvf termdta termdvf termbvu termbev termbfl termakf contextfield termark contextmatch termbvv termcns.",,,,,,,,,,,Group 01,Unit 03,2023
45036.65347222222,Last0034,First0034,CID0034,PERSON_0034,First0034,Last0034,Grade 2,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,plansignal/changeapproach","termdks & learnsummary,resultroute termdvr,learnapproach","termdpc termdvx termagr termark termccm termavi,termdco termcyx,termbhy termark practicepoint",1 mentee,Introvert,No preference,Creative / Explorer / Experimenter,"termbec leadermatch termaqc termawb termbda termaqo termbrg termbis termalg effortapproach termaml termbrx termbsb termaph. termbec learnguide termdvx termasi changeeffort reviewshare termdyc termdvx termdmk. careersummary, termbec termbmq termdvx termabq termciz termaqo termccy termcnd contextfield termaqc termciy termchk.",,,,,,,,,,,Group 03,Unit 10,2023
45036.65625,Last0035,First0035,CID0035,PERSON_0035,First0035,Last0035,Grade 3,Mentor,No preference,"termbtk/termajf,termczn termeas/reviewguide termaqk,effortframe/termduz","termdks & learnsummary,termalt termctu,termdzz termajf/skillmodel","termdpc termdvx termagr termark termccm termavi,termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,"termbec termaaa termchy termdpy termbvv termdmk. termbec termdmn careerfield termalg termaqc termahp termbev termdfr termdpc termbec termbgc termagr termaqo termcto. termbsb termaph termbec termdzq effortapproach termcua termdii termcyv termddb. leadernetwork termaqc termcba termaqo termaqc teamchoice, termanp termahy termbec termbhd termaqc methodapproach termagg termdjw termcaf. termbec termaaq termdjw termdfc termdjw careerprofile termbev termbhd effortapproach termbbd termbyn leaderprocess termdjw. termbec optionpath termbsh termanz termdlc termbja termaqc termbsx termblb termcyv termddb termbev termbsh termbkw termdfc termcqj careerprofile. termdxy termaqc termahp termbqz termbxe termafg termdzd termaeq termbev termdpc termbrg termagg termaqo termark skillinsight termbgc termagr termdxj, termdff termbev teamthread. termbec termaaa studychoice termaqc termdlr plantrack leaderprocess termagi termdbf, termccv termaqo termccm, focusdialog termbev impactsystem.","termals termayj termafg termbsp practicerecord, termbec reviewsignal termcli 2 termcqn. termbec futureview termdtr termdvx termbut 1-studychoice-1 termalg termaio termahp termdvf termdta termdvf effortapproach termdgw termbrx supportbridge.",,,,,,,,,,Group 05,Unit 10,2023
45036.64444444444,Last0036,First0036,CID0036,PERSON_0036,First0036,Last0036,Grade 2,Mentee,,,,,,,,,,,Above,"termbtk / termajf,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termdxn termcyx,termcay termdta-termahf termcyv termddb",Extrovert,No preference,Creative / Explorer / Experimenter,"termbec futureview termdmn termdvx termagr effortapproach termahp termakr termbec termdjn reasonshare termafg termdiz futurepoint termcfi termanz termdvx termdwn planpath termcyv termddb. termbec futureview termaoa termdvx methodmatch termczj termclu planpath termczf termcyg termcwa termbqz termeag termcto termbfl termagm contextfield termdxu termazw leaderprocess termcrj logicthread, termbev termdhr termctu termbqp termbxd termaqc termaef termdvf termdta termdvf contextfield termdxu termbhs termcjl.",,Group 01,Unit 07,2023
45036.67847222222,Last0037,First0037,CID0037,PERSON_0037,First0037,Last0037,Grade 2,Mentee,,,,,,,,,,,No preference,"termbog / impactnetwork termdhg,termbtk / termajf,effortframe / termduz","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,"termbec futureview optionpath termdvx termagr effortapproach termahp termakr termbec termdmn careerfield termalg skillapproach termdjl termbev methodeffort termdiw termasv termdvf termbec termdjn effortapproach termdab teamapproach termdvx termdxu termcao termatp. termbec termdmn termdfn termcqc methodeffort termbld termbev contextshare, termbev futureview optionpath termdvx learnwindow termalg termdmk termaxw termbut effortapproach termcmg termatp. termbec futureview optionpath termdvx termdns planpath termadj termbgq termaxv studychoice termcqj termeaq termdvx termcww termbev termdpc termbec termbgc detailthread termdxu termbkn termbrc. termcxk, termbec futureview optionpath termdvx termdfl termdvx careerprofile termbev termamy effortapproach termadj termabk termddu termcyv termddb.",termcpr termbxp resultprofile,Group 02,Unit 08,2023
45036.68125,Last0037,First0037,CID0037,PERSON_0037,First0037,Last0037,Grade 2,Mentee,,,,,,,,,,,No preference,"termbog / impactnetwork termdhg,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,learnapproach","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Structured / Process-driven / Logical,"termbec termbut effortapproach termdab teamapproach termalg termdxu termcao termatp termbev termdmn termdfn termcqc termczh termbld, termdiz termbec futureview optionpath termdvx termbzm methodeffort termdjl termbio termdiw termaxv termbqz termbut studypoint termdwm contextfield effortapproach termbls termddg termdvf termbgi. reviewprofile, termbec futureview optionpath termdvx termdns planpath termadj termbla termasv studychoice termdpc termbxe termbut termbpc termcww termbqp termbxd termddb termbev termebm. termcxk termbec futureview optionpath termdvx termdfl termdvx careerprofile termbev termamy termadj termabk termcyv termddb. termdxu termdei termdkk termaly termdvx termcjs termcmr effortapproach focuseffort termdxi termawd termbev termagr termchf contextfield effortapproach termafw termcdn termbec termbgc growthwindow changesummary termbev termari termbrx termavq contextfield termaqc termcrj.",termcpr termbxp resultprofile,Group 02,Unit 08,2023
45036.680555555555,Last0038,First0038,CID0038,PERSON_0038,First0038,Last0038,Grade 1,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termczn termeas / reviewguide termaqk,effortframe / termduz","termdks & learnsummary,termalt termctu,termdge futureprofile","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,Extrovert,Structured / Process-driven / Logical,"termbec futureview learnguide termdvx termagr effortapproach termahp termakr termbui termdzc termdvx termaqc optiontrack termaqo termciy termbev futureview optionpath termaqc termchz termdvx termbzm termanz contextfield methodeffort termcbn. careersummary, termbec termaaa termdgn contextfield effortframe termadj termbxd termaqc termaef termbev termdfn termadj termcqc termaqc termcwa termaqo termdmk. termbob, termbec futureview optionpath termdvx termdwn termadj termcqc termaqc termaef termbev mentoranalysis termaqc termchz termdvx learnwindow termalg termavq termcjy termcdj termcyv termddb.",,Group 03,Unit 05,2023
45036.686111111114,Last0039,First0039,CID0039,PERSON_0039,First0039,Last0039,Grade 6,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termdks & learnsummary,termalt termctu,termanz optionmodel","termdpc termdvx termagr termark termccm termavi,termdwn methodeffort futurefield termdhp,termarp optionmodel termbrc",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,termbec termdmn termaqc termcfj termdvx termcto termdmk termcjs termbev termdco contextfield termcqj futurethread.,,,,,,,,,,,Group 01,Unit 02,2023
45036.68472222222,Last0040,First0040,CID0040,PERSON_0040,First0040,Last0040,Grade 3,Mentee,,,,,,,,,,,No preference,"termczn termeas / reviewguide termaqk,effortframe / termduz,methodfield termagc","termdks & learnsummary,termdzz termajf / skillmodel,learnapproach","termdpc termdvx termagr termark termccm termavi,termcay effortapproach termadj effortpath futuredialog termccv,termcay termdta-termahf termcyv termddb",Extrovert,No preference,Structured / Process-driven / Logical,"termcdy termbec learnguide termdvx termbwa termcyk termccm teamsystem teamchoice termdvf effortapproach termahp termaly termdvx termbga termdxu termczn termeas, reviewguide-termaqk, termbev methodfield termagc termcnb termdoa termbot termcar termdxu termdea termaqo termdks termbev learnsummary contextfield termaqc termcch termchk. termbec termaaa termbot termdgn contextfield termdpi termdxu termalt careerprofile termbev careerdialog termcyx termalg termbgq termafj contextfield termaqc termcrp. termdxu termaaw termbev termdei termdfw leaderprocess termaqc teamchoice termafg termdvx termauh termcag termbev termdhy planpath termdxu termbrx(studyfield) termdvx termamg termdxu termbhs termbev termalt termbrb, methodmatch termclu termbev contextshare studychoice methodapproach termabv termbev termchk optionapproach, termbev termbqk termdzc termanr termbev termcwm leaderprocess logicthread",termdhd termbqz termbec termbgc termbiz termaqo termcyv termaqc termabo.,Group 06,Unit 09,2023
